2022-12-04 18:18:01.513664,person,0.85
2022-12-04 18:18:01.546468,person,0.85
2022-12-04 18:18:01.578021,person,0.86
2022-12-04 18:18:01.613940,person,0.86
2022-12-04 18:18:01.646767,person,0.85
2022-12-04 18:18:01.676921,person,0.87
2022-12-04 18:18:01.709527,person,0.89
2022-12-04 18:18:01.747221,person,0.88
2022-12-04 18:18:01.778112,person,0.85
2022-12-04 18:18:01.809845,person,0.85
2022-12-04 18:18:01.846308,person,0.83
2022-12-04 18:18:01.877643,person,0.85
2022-12-04 18:18:01.911640,person,0.84
2022-12-04 18:18:01.946427,person,0.85
2022-12-04 18:18:01.977929,person,0.85
2022-12-04 18:18:02.013979,person,0.85
2022-12-04 18:18:02.047520,person,0.84
2022-12-04 18:18:02.081205,person,0.86
2022-12-04 18:18:02.115190,person,0.85
2022-12-04 18:18:02.145181,person,0.88
2022-12-04 18:18:02.177732,person,0.86
2022-12-04 18:18:02.211539,person,0.85
2022-12-04 18:18:02.248196,person,0.85
2022-12-04 18:18:02.283134,person,0.86
2022-12-04 18:18:02.314245,person,0.86
2022-12-04 18:18:02.346243,person,0.86
2022-12-04 18:18:02.384645,person,0.86
2022-12-04 18:18:02.416498,person,0.86
2022-12-04 18:18:02.447107,person,0.85
2022-12-04 18:18:02.485273,person,0.86
2022-12-04 18:18:02.511660,person,0.85
2022-12-04 18:18:02.547657,person,0.85
2022-12-04 18:18:02.584825,person,0.85
2022-12-04 18:18:02.617891,person,0.84
2022-12-04 18:18:02.647911,person,0.85
2022-12-04 18:18:02.684366,person,0.84
2022-12-04 18:18:02.715924,person,0.84
2022-12-04 18:18:02.745798,person,0.85
2022-12-04 18:18:02.779109,person,0.85
2022-12-04 18:18:02.816906,person,0.85
2022-12-04 18:18:02.848545,person,0.84
2022-12-04 18:18:02.882854,person,0.85
2022-12-04 18:18:02.915242,person,0.85
2022-12-04 18:18:02.946224,person,0.84
2022-12-04 18:18:02.983484,person,0.85
2022-12-04 18:18:03.018246,person,0.86
2022-12-04 18:18:03.050236,person,0.84
2022-12-04 18:18:03.084162,person,0.84
2022-12-04 18:18:03.116081,person,0.84
2022-12-04 18:18:03.148155,person,0.84
2022-12-04 18:18:03.186393,person,0.84
2022-12-04 18:18:03.218186,person,0.85
2022-12-04 18:18:03.250760,person,0.86
2022-12-04 18:18:03.284657,person,0.85
2022-12-04 18:18:03.316325,person,0.86
2022-12-04 18:18:03.345885,person,0.87
2022-12-04 18:18:03.385039,person,0.86
2022-12-04 18:18:03.416791,person,0.87
2022-12-04 18:18:03.448570,person,0.87
2022-12-04 18:18:03.478979,person,0.87
2022-12-04 18:18:03.517067,person,0.86
2022-12-04 18:18:03.548857,person,0.86
2022-12-04 18:18:03.585600,person,0.85
2022-12-04 18:18:03.617489,person,0.87
2022-12-04 18:18:03.649381,person,0.86
2022-12-04 18:18:03.678917,person,0.88
2022-12-04 18:18:03.712428,person,0.88
2022-12-04 18:18:03.748961,person,0.86
2022-12-04 18:18:03.779282,person,0.86
2022-12-04 18:18:03.814752,person,0.85
2022-12-04 18:18:03.846660,person,0.85
2022-12-04 18:18:03.885158,person,0.86
2022-12-04 18:18:03.917092,person,0.87
2022-12-04 18:18:03.946254,person,0.87
2022-12-04 18:18:03.985248,person,0.91
2022-12-04 18:18:04.017477,person,0.91
2022-12-04 18:18:04.050955,person,0.9
2022-12-04 18:18:04.080878,person,0.9
2022-12-04 18:18:04.119116,person,0.91
2022-12-04 18:18:04.150853,person,0.89
2022-12-04 18:18:04.180885,person,0.89
2022-12-04 18:18:04.214986,person,0.88
2022-12-04 18:18:04.246698,person,0.88
2022-12-04 18:18:04.285349,person,0.9
2022-12-04 18:18:04.332204,person,0.89
2022-12-04 18:18:04.349314,person,0.91
2022-12-04 18:18:04.379246,person,0.9
2022-12-04 18:18:04.411365,person,0.9
2022-12-04 18:18:04.449313,person,0.9
2022-12-04 18:18:04.480272,person,0.91
2022-12-04 18:18:04.513811,person,0.91
2022-12-04 18:18:04.549123,person,0.91
2022-12-04 18:18:04.586272,person,0.91
2022-12-04 18:18:04.617839,person,0.91
2022-12-04 18:18:04.645559,person,0.91
2022-12-04 18:18:04.684768,person,0.91
2022-12-04 18:18:04.716914,person,0.91
2022-12-04 18:18:04.747358,person,0.91
2022-12-04 18:18:04.786640,person,0.91
2022-12-04 18:18:04.818389,person,0.91
2022-12-04 18:18:04.850852,person,0.91
2022-12-04 18:18:04.881342,person,0.9
2022-12-04 18:18:04.918519,person,0.91
2022-12-04 18:18:04.950578,person,0.91
2022-12-04 18:18:04.983688,person,0.91
2022-12-04 18:18:05.019339,person,0.91
2022-12-04 18:18:05.050569,person,0.91
2022-12-04 18:18:05.083820,person,0.91
2022-12-04 18:18:05.119150,person,0.91
2022-12-04 18:18:05.150901,person,0.91
2022-12-04 18:18:05.184586,person,0.91
2022-12-04 18:18:05.220067,person,0.91
2022-12-04 18:18:05.250140,person,0.91
2022-12-04 18:18:05.285986,person,0.91
2022-12-04 18:18:05.317105,person,0.91
2022-12-04 18:18:05.346968,person,0.91
2022-12-04 18:18:05.385258,person,0.91
2022-12-04 18:18:05.412320,person,0.91
2022-12-04 18:18:05.450353,person,0.91
2022-12-04 18:18:05.486488,person,0.91
2022-12-04 18:18:05.518557,person,0.91
2022-12-04 18:18:05.550394,person,0.91
2022-12-04 18:18:05.580878,person,0.91
2022-12-04 18:18:05.612882,person,0.91
2022-12-04 18:18:05.651138,person,0.91
2022-12-04 18:18:05.682061,person,0.91
2022-12-04 18:18:05.716908,person,0.91
2022-12-04 18:18:05.749860,person,0.91
2022-12-04 18:18:05.780590,person,0.91
2022-12-04 18:18:05.815213,person,0.91
2022-12-04 18:18:05.846494,person,0.91
2022-12-04 18:18:05.885640,person,0.91
2022-12-04 18:18:05.917615,person,0.91
2022-12-04 18:18:05.949899,person,0.91
2022-12-04 18:18:05.982621,person,0.91
2022-12-04 18:18:06.018023,person,0.91
2022-12-04 18:18:06.049762,person,0.91
2022-12-04 18:18:06.082399,person,0.91
2022-12-04 18:18:06.118139,person,0.91
2022-12-04 18:18:06.150282,person,0.91
2022-12-04 18:18:06.180959,person,0.91
2022-12-04 18:18:06.218478,person,0.91
2022-12-04 18:18:06.250111,person,0.91
2022-12-04 18:18:06.280503,person,0.91
2022-12-04 18:18:06.314674,person,0.91
2022-12-04 18:18:06.349756,person,0.91
2022-12-04 18:18:06.382511,person,0.91
2022-12-04 18:18:06.418455,person,0.91
2022-12-04 18:18:06.450850,person,0.91
2022-12-04 18:18:06.480969,person,0.93
2022-12-04 18:18:06.516445,person,0.91
2022-12-04 18:18:06.551295,person,0.91
2022-12-04 18:18:06.585098,person,0.91
2022-12-04 18:18:06.617168,person,0.91
2022-12-04 18:18:06.647519,person,0.91
2022-12-04 18:18:06.684289,person,0.91
2022-12-04 18:18:06.718276,person,0.91
2022-12-04 18:18:06.750392,person,0.91
2022-12-04 18:18:06.782941,person,0.91
2022-12-04 18:18:06.819040,person,0.91
2022-12-04 18:18:06.850945,person,0.92
2022-12-04 18:18:06.882111,person,0.91
2022-12-04 18:18:06.918266,person,0.91
2022-12-04 18:18:06.950284,person,0.91
2022-12-04 18:18:06.983640,person,0.91
2022-12-04 18:18:07.017885,person,0.91
2022-12-04 18:18:07.049888,person,0.91
2022-12-04 18:18:07.083247,person,0.91
2022-12-04 18:18:07.118191,person,0.91
2022-12-04 18:18:07.148838,person,0.91
2022-12-04 18:18:07.181626,person,0.91
2022-12-04 18:18:07.213914,person,0.91
2022-12-04 18:18:07.246048,person,0.91
2022-12-04 18:18:07.286550,person,0.91
2022-12-04 18:18:07.322907,person,0.91
2022-12-04 18:18:07.346292,person,0.91
2022-12-04 18:18:07.386218,person,0.91
2022-12-04 18:18:07.418106,person,0.91
2022-12-04 18:18:07.449976,person,0.91
2022-12-04 18:18:07.486323,person,0.91
2022-12-04 18:18:07.518206,person,0.91
2022-12-04 18:18:07.549329,person,0.91
2022-12-04 18:18:07.583735,person,0.91
2022-12-04 18:18:07.613298,person,0.91
2022-12-04 18:18:07.647332,person,0.91
2022-12-04 18:18:07.688973,person,0.91
2022-12-04 18:18:07.718088,person,0.91
2022-12-04 18:18:07.750469,person,0.91
2022-12-04 18:18:07.788519,person,0.91
2022-12-04 18:18:07.818241,person,0.91
2022-12-04 18:18:07.846075,person,0.91
2022-12-04 18:18:07.888323,person,0.91
2022-12-04 18:18:07.920554,person,0.91
2022-12-04 18:18:07.952478,person,0.91
2022-12-04 18:18:07.986498,person,0.91
2022-12-04 18:18:08.018613,person,0.91
2022-12-04 18:18:08.051093,person,0.91
2022-12-04 18:18:08.088786,person,0.91
2022-12-04 18:18:08.120238,person,0.91
2022-12-04 18:18:08.152382,person,0.91
2022-12-04 18:18:08.186225,person,0.91
2022-12-04 18:18:08.218276,person,0.91
2022-12-04 18:18:08.250391,person,0.91
2022-12-04 18:18:08.288568,person,0.91
2022-12-04 18:18:08.321306,person,0.91
2022-12-04 18:18:08.353294,person,0.91
2022-12-04 18:18:08.386607,person,0.91
2022-12-04 18:18:08.418592,person,0.91
2022-12-04 18:18:08.448555,person,0.91
2022-12-04 18:18:08.485570,person,0.91
2022-12-04 18:18:08.518476,person,0.91
2022-12-04 18:18:08.547112,person,0.9
2022-12-04 18:18:08.588341,person,0.91
2022-12-04 18:18:08.620759,person,0.91
2022-12-04 18:18:08.652800,person,0.91
2022-12-04 18:18:08.682917,person,0.91
2022-12-04 18:18:08.721152,person,0.91
2022-12-04 18:18:08.753148,person,0.91
2022-12-04 18:18:08.782883,person,0.91
2022-12-04 18:18:08.821436,person,0.92
2022-12-04 18:18:08.847527,person,0.91
2022-12-04 18:18:08.889467,person,0.91
2022-12-04 18:18:08.920684,person,0.91
2022-12-04 18:18:08.950480,person,0.91
2022-12-04 18:18:08.988989,person,0.91
2022-12-04 18:18:09.020666,person,0.91
2022-12-04 18:18:09.052746,person,0.91
2022-12-04 18:18:09.082918,person,0.91
2022-12-04 18:18:09.115395,person,0.91
2022-12-04 18:18:09.146973,person,0.91
2022-12-04 18:18:09.184346,person,0.9
2022-12-04 18:18:09.218999,person,0.89
2022-12-04 18:18:09.251139,person,0.9
2022-12-04 18:18:09.289321,person,0.88
2022-12-04 18:18:09.320154,person,0.89
2022-12-04 18:18:09.352701,person,0.91
2022-12-04 18:18:09.383300,person,0.91
2022-12-04 18:18:09.419050,person,0.9
2022-12-04 18:18:09.455029,person,0.91
2022-12-04 18:18:09.484962,person,0.91
2022-12-04 18:18:09.518914,person,0.9
2022-12-04 18:18:09.552490,person,0.91
2022-12-04 18:18:09.591203,person,0.91
2022-12-04 18:18:09.622543,person,0.9
2022-12-04 18:18:09.652382,person,0.91
2022-12-04 18:18:09.690146,person,0.91
2022-12-04 18:18:09.722454,person,0.9
2022-12-04 18:18:09.754357,person,0.91
2022-12-04 18:18:09.783271,person,0.9
2022-12-04 18:18:09.815225,person,0.91
2022-12-04 18:18:09.849547,person,0.91
2022-12-04 18:18:09.886917,person,0.9
2022-12-04 18:18:09.922563,person,0.91
2022-12-04 18:18:09.954232,person,0.91
2022-12-04 18:18:09.984817,person,0.9
2022-12-04 18:18:10.021209,person,0.91
2022-12-04 18:18:10.054988,person,0.91
2022-12-04 18:18:10.087086,person,0.91
2022-12-04 18:18:10.122503,person,0.9
2022-12-04 18:18:10.154520,person,0.9
2022-12-04 18:18:10.186146,person,0.91
2022-12-04 18:18:10.223138,person,0.91
2022-12-04 18:18:10.250833,person,0.91
2022-12-04 18:18:10.291436,person,0.92
2022-12-04 18:18:10.322909,person,0.92
2022-12-04 18:18:10.353041,person,0.92
2022-12-04 18:18:10.386238,person,0.92
2022-12-04 18:18:10.422550,person,0.94
2022-12-04 18:18:10.455340,person,0.94
2022-12-04 18:49:16.000452,person,0.43
2022-12-04 18:49:17.272551,person,0.48
2022-12-04 18:49:17.292513,person,0.5
2022-12-04 18:49:17.311641,person,0.52
2022-12-04 18:49:17.329820,person,0.5
2022-12-04 18:49:17.348040,person,0.5
2022-12-04 18:49:17.369290,person,0.5
2022-12-04 18:49:17.385968,person,0.52
2022-12-04 18:49:17.414257,person,0.72
2022-12-04 18:49:17.452884,person,0.72
2022-12-04 18:49:17.485598,person,0.76
2022-12-04 18:49:17.516816,person,0.76
2022-12-04 18:49:17.550510,person,0.77
2022-12-04 18:49:17.585653,person,0.8
2022-12-04 18:49:17.613412,person,0.74
2022-12-04 18:49:17.652600,person,0.77
